xid,xqmc,adress,usetype,built,county,zone,在售202311,在租202311,price202311,rate202311,在售202403,在租202403,price202403,rate202403,BaiduX,BaiduY,WGS84X,WGS84Y
2610895362,中建汤逊湖壹号,汤逊湖红旗岛(文化大道与金樱街交汇处向东20..,住宅,2015年建成,江夏,文化大道,75,4,11377,0.91%,40,0,11106,-0.05%,114.3402557,30.41566849,114.3282904,30.41201003
2610156686,金茂华发武汉国际社区,黄家湖大道地铁8号线军运村站斜对面,住宅,暂无资料,江夏,文化大道,75,0,13756,1.46%,39,0,13813,-0.12%,114.3057938,30.43638802,114.2937899,30.43320299
2610156438,美的雅居乐云筑,光谷二路西,住宅,2021年建成,江夏,金融港,97,0,13525,-0.02%,83,0,12650,-3.76%,114.4619446,30.43340874,114.4500398,30.42970205
2610155830,金融街金悦府,珞狮南路延长线文化大道与环湖路交会处,住宅,暂无资料,江夏,文化大道,126,5,15650,2.72%,80,1,15213,-0.41%,114.3295059,30.42406654,114.3175149,30.42061885
2611079016,鹏湖湾,珞狮南路延长线文化大道(华师汉口分校南行20..,住宅,2019年建成,江夏,文化大道,134,11,13269,2.32%,108,2,12790,-1.38%,114.3265381,30.41578865,114.3145319,30.41239434
2610027783,八大家花园,"青山区和平大道与工业路交汇处,毗邻和平公园",住宅,2014年建成,青山,钢都,19,1,19014,2.55%,25,1,18777,1.30%,114.3897858,30.63123703,114.3777485,30.62738423
2611211976,菩提苑二期,金樱街与文化大道交汇处,住宅,2014年建成,江夏,文化大道,12,4,13366,2.42%,5,1,12867,-0.87%,114.3327789,30.42048645,114.3207944,30.41697591
2610162928,美联藏龙甲第二期,藏龙岛科技园,住宅,暂无资料,江夏,藏龙岛,14,0,10528,-0.79%,6,0,10384,-0.90%,114.4283524,30.42234993,114.4162451,30.41902755
2611086926,新长江香榭湾,文化大道与星光大道交汇处(长江工程职业学院对..,住宅,2015年建成,江夏,文化大道,16,1,12239,0.96%,5,0,11817,-0.52%,114.3308334,30.40706253,114.3188335,30.40358952
2610862664,保利海上五月花,江夏大道88号(公交场站附近),住宅,2014年建成,江夏,江夏大道,17,0,10792,1.06%,18,1,10237,-0.74%,114.382225,30.41241264,114.3702475,30.40852142
2610879752,天纵水晶郦都,东湖高新开发区光谷大道与光谷一路交汇处前行2..,住宅,2015年建成,江夏,金融港,18,4,14169,2.37%,37,12,13304,-1.19%,114.4464493,30.43807411,114.4344352,30.4346061
2610155746,建发金茂玺悦,黄家湖畔·军运村南一公里·近地铁8号线,住宅,2021年建成,江夏,文化大道,18,0,11723,-13.58%,13,0,11520,-0.53%,114.302681,30.41599274,114.2906647,30.4128052
2611079570,俪湖天地,文化大道与新华街交汇处(武汉长职学院旁),住宅,2015年建成,江夏,文化大道,20,6,13256,3.41%,14,0,12965,-0.97%,114.3203125,30.41196442,114.3082904,30.4086679
2610934920,澳门山庄,东湖高新开发区庙山汤逊湖,住宅,2004年建成,江夏,江夏大道,21,0,10192,9.50%,10,2,10058,-0.18%,114.3824844,30.42856407,114.3705196,30.42467663
2611002178,清江泓景,文化大道32号(政协文史中心旁),住宅,2015年建成,江夏,文化大道,22,3,14071,1.60%,18,2,13312,-1.80%,114.3288116,30.39728546,114.3168037,30.39385149
2610162154,联投濮园,黄家湖南岸山湖大道,住宅,暂无资料,江夏,文化大道,22,0,9024,0.93%,31,0,8676,-3.57%,114.2925797,30.42004967,114.2805982,30.41679612
2611172426,枫泽星都汇,文化大道西侧(大桥新区办事处西北侧),住宅,2017年建成,江夏,文化大道,22,1,12052,1.27%,17,2,11846,-0.11%,114.3210144,30.39690781,114.3089884,30.39360277
2610863742,当代卡梅尔小镇,武汉新技术开发区光谷大道与光谷一路交汇处(大..,住宅,2013年建成,江夏,金融港,22,2,13527,2.19%,17,3,13126,0.12%,114.447319,30.43251228,114.4353062,30.42903197
2610153392,金地湖山境,光谷杨桥湖大道与栗庙路交汇处向东500米(邻..,住宅,2018年建成,江夏,藏龙岛,23,0,12936,0.38%,9,4,12564,-0.42%,114.4271698,30.40578461,114.4150488,30.40246253
2610154554,招商东城华府,富士康西路与梁山头交汇处,住宅,2020年建成,江夏,金融港,24,1,15758,3.39%,21,4,15258,-0.93%,114.4555511,30.43846512,114.4436019,30.43485846
2611108048,保利清能西海岸,杨桥湖大道与栗庙路交汇处(华农楚天学院斜对面..,住宅,2016年建成,江夏,藏龙岛,24,17,13650,3.33%,24,24,12906,-1.00%,114.4220428,30.40291214,114.4099168,30.3995776
2610156154,武汉融创城,黄家湖大道地铁8号线军运村站(军运村正对面),住宅,2021年建成,江夏,文化大道,26,2,13000,3.08%,15,0,12357,-0.56%,114.3026123,30.43046761,114.290609,30.42728056
2610155700,方园,青山区工业路与黄州街交汇处,住宅,2020年建成,青山,工业四路,24,0,16696,-1.72%,12,0,19288,1.48%,114.3954773,30.62869835,114.3834127,30.62494274
2610161862,经发金地四季都会,金龙大街与庙山大道交汇处,住宅,暂无资料,江夏,纸坊,6,0,9444,0.00%,1,0,9444,0.00%,114.3772736,30.36909866,114.3653282,30.36516682
2611085720,惠风同庆花园蜜糖镇,灵杰路与康魅路交汇处(长咀工业园旁),住宅,2017年建成,江夏,金融港,6,0,14174,-0.31%,14,0,13648,-1.05%,114.4454041,30.44037247,114.4333849,30.43691867
2610895342,福志雅筑,文化路与金樱街交汇处(武大东湖分校对面),住宅,2012年建成,江夏,文化大道,6,2,11686,2.80%,2,0,10922,-0.55%,114.3284683,30.42238045,114.3164729,30.41895185
2610159008,正荣悦璟台,流芳路与康力街交汇处(光谷第十四小学正对面),住宅,暂无资料,江夏,金融港,7,1,13333,-1.90%,6,0,11749,5.77%,114.459877,30.43392754,114.447957,30.43025247
2610864634,阳光100大湖第,汤逊湖畔杨桥湖大道2号(华中农业大学楚天学院..,住宅,2016年建成,江夏,藏龙岛,7,18,11080,0.37%,6,23,10395,-0.24%,114.4196472,30.40644646,114.4075232,30.40309781
2610161816,弘阳云栖玖著,黄家湖南岸山湖大道,住宅,暂无资料,江夏,文化大道,7,0,8507,0.00%,2,0,7861,0.01%,114.2932129,30.41837692,114.2812275,30.41512993
2610159166,富力绿都·中央公园,红旗街与红花路交汇处,住宅,暂无资料,江夏,文化大道,7,0,13182,-4.00%,13,0,11476,0.15%,114.3163452,30.39769554,114.304313,30.39444863
2610153168,长投绿城兰园,栗庙路12号(湖北经济学院对面),住宅,2018年建成,江夏,藏龙岛,7,1,13175,3.66%,6,6,12665,-0.78%,114.4295731,30.40374756,114.4174559,30.40042352
2611135060,岭尚梦想,武昌大道与金樱街交汇处(武汉东湖学院旁),住宅,2015年建成,江夏,文化大道,8,0,10544,8.80%,4,0,10143,0.72%,114.3149185,30.42782593,114.3029036,30.42459275
2610155024,五矿万境水岸,大桥新区豹子山街与山湖路交汇处,住宅,2021年建成,江夏,文化大道,9,0,11142,1.28%,5,0,11020,-3.35%,114.2885056,30.42126846,114.2765427,30.41796574
2611183036,南车花园,大桥新区红旗村大花岭街,住宅,2014年建成,江夏,文化大道,9,3,12024,3.80%,8,0,10828,-1.37%,114.3210297,30.41441917,114.3090105,30.41111265
2610154670,路劲时代城,五里界街界兴路与锦绣大道交叉口,住宅,2019年建成,江夏,纸坊,9,0,7642,-3.38%,4,0,7579,-1.18%,114.3954086,30.34375381,114.3834048,30.34008531
2610155664,保利和光晨樾,白沙洲大道东风小学旁,住宅,2021年建成,江夏,纸坊,9,0,8438,3.61%,7,0,8485,-0.16%,114.2663422,30.34959412,114.2545104,30.34595119
2610153008,东方雨林,城际铁路庙山新村站前行200米,住宅,2018年建成,江夏,江夏大道,10,10,11157,-0.17%,9,13,10927,1.43%,114.3729019,30.41451836,114.3609581,30.41054763
2611242824,水墨江郡,"文化大道与金龙大道交汇处(江夏区政府对面,谭..",住宅,2017年建成,江夏,纸坊,11,0,12356,-0.80%,10,0,12205,0.00%,114.3328934,30.3810463,114.3209044,30.37753896
2611115162,大华铂金郦府,园林路北300米(和平大道与园林路交汇处),住宅,2016年建成,青山,建二,25,0,17517,-3.85%,15,0,17128,-3.12%,114.3685379,30.62865067,114.3565785,30.6246006
2611044782,名城8090,大花岭大学城(华师汉口学院西面),住宅,2013年建成,江夏,文化大道,3,3,11154,0.96%,3,0,10183,-1.49%,114.3159332,30.42082977,114.3039127,30.41758624
2610153324,江南花山郡,江夏大道和江花大道交汇处,住宅,2017年建成,江夏,纸坊,3,0,9799,-0.97%,4,0,9417,-3.05%,114.3564529,30.37371254,114.3445293,30.36980319
2610153382,加州橘郡,江夏大道特77号(武汉外校美加分校旁),住宅,暂无资料,江夏,江夏大道,3,0,11455,-0.13%,2,0,11447,-0.21%,114.3835678,30.39751625,114.3715791,30.39364307
2611270382,花乐亿家,江夏大花岭大学城附近,住宅,2010年建成,江夏,文化大道,3,0,8127,-5.63%,1,0,7886,-3.13%,114.3166428,30.42458916,114.3046262,30.4213383
2610926506,湖光山色,江夏大道19号,住宅,2009年建成,江夏,江夏大道,3,0,9937,-0.83%,2,1,10030,-1.65%,114.3826828,30.42030907,114.3707096,30.41642366
2610153576,广信万汇城,庙山办事处江夏大道14号(武昌理工学院旁),住宅,2018年建成,江夏,江夏大道,3,2,12383,1.11%,8,5,11815,-1.07%,114.3798294,30.4244442,114.3678716,30.42052636
2610956948,福地家园,区大花岭(大学城休闲广场旁),住宅,2012年建成,江夏,文化大道,3,1,8850,-0.41%,0,0,7783,-2.00%,114.3145752,30.42359543,114.3025562,30.42036522
2610062100,宜家汤臣,江夏区庙山阳光大道特1弄(距离阳光大道宜家汤..,住宅,2007年建成,江夏,江夏大道,4,0,8861,-3.04%,2,0,8645,3.00%,114.3696899,30.40923691,114.3577499,30.40525637
2610630390,凤凰花园三期,藏龙岛科技园关凤大道九凤城市公园正对面,住宅,2006年建成,江夏,金融港,4,1,12113,3.31%,2,3,11853,-0.43%,114.4324493,30.44365311,114.4203696,30.44032011
2610940222,怡景江南,经济开发区(庙山)阳光大道(华一寄宿学校斜对..,住宅,2015年建成,江夏,江夏大道,5,0,9234,0.45%,4,0,8918,-0.47%,114.3718262,30.41320992,114.3598841,30.4092348
2610154088,当代云城,江夏大道与邬树街交汇处(距罗马春天奥特莱斯1..,住宅,2018年建成,江夏,江夏大道,5,0,11772,-0.53%,0,0,11395,-1.80%,114.3781891,30.39758301,114.366222,30.39364989
2610153328,百步亭江南郡,江夏大道与向阳二路交汇处(梦天湖度假山庄旁),住宅,2018年建成,江夏,纸坊,5,0,10968,0.14%,1,0,10476,-1.55%,114.3664627,30.37579918,114.3545359,30.37182625
2611067716,保利海上五月花二期,江夏大道31号(华一寄宿学校旁),住宅,2016年建成,江夏,江夏大道,5,2,12315,1.77%,5,1,11559,-1.99%,114.3799057,30.41246033,114.3679376,30.40854288
2610156918,融创临江府,青山建设四路与抚顺街交汇处,住宅,暂无资料,青山,建二,35,0,21877,7.43%,50,0,20468,-0.42%,114.3877563,30.64010429,114.375728,30.6362159
2610153066,万豪世纪天街,谭鑫培路与马山路交汇处(谭鑫培公园附近),住宅,2017年建成,江夏,纸坊,2,0,12833,-0.64%,2,0,12210,-2.52%,114.3329391,30.37276077,114.320958,30.36925581
2610437862,泰驰伊顿阳光,光谷阳光大道一号(支庙机械厂公交站附近),住宅,2009年建成,江夏,江夏大道,2,0,7638,-2.05%,2,0,6153,-18.61%,114.3760147,30.41580772,114.3640629,30.41185557
2700060300,汤逊湖山庄,东湖新技术开发区汤逊湖畔(距离汤逊湖旅游度假..,住宅,2008年建成,江夏,江夏大道,2,1,9001,3.71%,2,1,8300,0.33%,114.3877182,30.41732788,114.3757196,30.41351243
2611127730,美加史丹佛公馆,江夏大道特77号(武汉外校美加分校旁),住宅,2015年建成,江夏,江夏大道,2,1,11832,2.79%,1,0,11041,1.70%,114.3796158,30.39549637,114.3676435,30.39157746
2610710618,迦州橘郡别墅,江夏大道77号,住宅,2020年建成,江夏,江夏大道,2,0,14992,6.04%,0,0,14640,0.00%,114.3837738,30.397192,114.3717842,30.39332156
2611234612,华舟汀岸,阳光大道和江夏大道交汇处,住宅,2014年建成,江夏,江夏大道,2,0,9613,1.37%,2,0,8997,-0.46%,114.3730392,30.41619873,114.3610964,30.41222867
2610153314,海伦广场,文化大道和红旗街交汇处(侨亚国际文化大厦旁),住宅,2017年建成,江夏,文化大道,2,0,11546,-3.34%,1,4,12187,0.67%,114.3271561,30.39564705,114.3151438,30.39224333
2610742378,富丽杰座,文化路(民政局对面),住宅,2010年建成,江夏,纸坊,2,0,10217,-3.12%,2,0,9843,-1.28%,114.3308716,30.36890411,114.3188883,30.36544079
2610153626,泊樾府,汤逊湖山庄(城际铁路庙山站附近),住宅,2018年建成,江夏,江夏大道,2,0,11226,6.90%,1,0,10817,0.25%,114.3881683,30.41490173,114.3761656,30.41109313
2610153774,中海光谷锦城,东园西路和梁山头路交汇处,住宅,2018年建成,江夏,金融港,3,6,15988,1.34%,8,5,16090,-0.71%,114.4533844,30.43295288,114.4414146,30.4293806
2611090684,新华联青年城,江夏大道71号(梦天湖度假山庄旁),住宅,2015年建成,江夏,纸坊,3,0,10563,-0.49%,3,0,10507,2.95%,114.3614349,30.37292862,114.3495143,30.36897681
2610154010,武汉碧桂园天玺湾,江夏大道明泽路(汤逊湖畔),住宅,2018年建成,江夏,江夏大道,3,2,10669,1.68%,3,2,10309,0.73%,114.3890076,30.39319992,114.3769942,30.38940641
2611057886,三和光谷道,光谷大道与高新六路交汇处(藏龙会所对面),住宅,2014年建成,江夏,金融港,3,0,14941,-0.29%,1,1,13742,-1.72%,114.4334106,30.43948174,114.4213316,30.43614426
2610182384,学府华庭,纸坊地质大学江城学院附近,住宅,2008年建成,江夏,纸坊,1,0,8972,-0.70%,1,0,9440,3.28%,114.3366165,30.35424232,114.3246662,30.35067228
2611003654,世纪庭苑,江夏大道政务一条街文化路附近,住宅,2008年建成,江夏,纸坊,1,0,10172,0.92%,1,0,9442,0.59%,114.3403854,30.36318016,114.3284377,30.35953212
2610463862,世纪花园,世纪大道与古驿道交汇处(职业中学站旁),住宅,2010年建成,江夏,纸坊,1,0,9498,-0.85%,1,0,9113,-3.53%,114.3224716,30.37253571,114.3104633,30.36921697
2611137674,瑞和华府,栗庙大道11号(湖北美院旁),住宅,2015年建成,江夏,藏龙岛,1,0,10781,3.88%,1,2,10091,0.44%,114.4318695,30.39853096,114.4197574,30.39520076
2610551942,齐心今城,齐心大道3号(江夏大道与熊廷弼路交汇处),住宅,2008年建成,江夏,纸坊,1,0,9130,-3.84%,1,0,9122,3.44%,114.3444443,30.35927582,114.3325126,30.3555524
2610914304,南郡帝苑,文化路与北华街交汇处,住宅,2012年建成,江夏,纸坊,1,0,11682,-2.70%,1,0,11447,0.29%,114.3348999,30.36659813,114.3229314,30.36305714
2610161180,龙头街水产局,龙头街水产局,住宅,暂无资料,江夏,纸坊,1,0,7007,0.33%,0,0,7347,0.31%,114.3296738,30.36192894,114.3176947,30.35849124
2610714378,梅南星座,江夏大道特一号(华泰公交站附近),住宅,2009年建成,江夏,江夏大道,1,0,7692,-9.44%,0,0,7922,0.00%,114.3773193,30.41711807,114.3653642,30.41317623
2611067572,龙苑澜岸,栗庙路12号(湖北美术学院对面),住宅,2015年建成,江夏,藏龙岛,1,1,14390,9.80%,1,6,12531,-3.70%,114.4272079,30.40825081,114.4150881,30.40492861
2611121796,龙山观邸,纸坊街青龙路(青龙水库旁),住宅,2015年建成,江夏,纸坊,1,0,9915,3.41%,0,0,9738,0.80%,114.324234,30.34398651,114.3122561,30.34065083
2610155862,江夏花园,江夏区纸坊街纸坊大街560号,住宅,2016年建成,江夏,纸坊,1,0,10351,0.25%,0,0,10165,3.14%,114.3144989,30.3491745,114.3025038,30.34596295
2611223246,九全嘉国际广场,江夏大道与北华街交汇处(世纪广场对面),住宅,2014年建成,江夏,纸坊,1,1,12523,0.77%,0,0,12221,-0.34%,114.3359833,30.36473274,114.3240202,30.36117105
2611053798,锦东,光谷一路和光谷大道交会处北行300米(梁山头..,住宅,2013年建成,江夏,金融港,1,0,12566,-1.30%,0,0,12273,-0.48%,114.4504089,30.4408741,114.4384237,30.43734811
2610798154,城明花园,江夏纸坊北华街规划局背后,住宅,2007年建成,江夏,纸坊,1,0,8760,-0.02%,1,0,8783,-0.43%,114.3233719,30.36551285,114.311373,30.36218318
2611148706,楚夏花园懒公馆,武昌大道与金樱街交汇处(华师汉口学院西面),住宅,2015年建成,江夏,文化大道,1,1,9514,4.67%,1,0,8924,0.57%,114.3153992,30.42188454,114.3033792,30.41864643
2611041334,长泰花园,文化路9号(长江工程职业技术学院内),住宅,2013年建成,江夏,文化大道,1,0,9724,0.33%,1,0,9278,-2.71%,114.3187485,30.40854836,114.306722,30.40527247
2610563302,藏龙星天地,"九凤街16号(光谷大道与高新六路交叉口,九凤..",住宅,2009年建成,江夏,金融港,1,2,14785,5.21%,3,3,13741,-0.77%,114.4364853,30.44157982,114.4244194,30.43822224
2610784486,保利海寓,江夏大道78号(武汉外国语学校美加分校对面),住宅,2011年建成,江夏,江夏大道,1,0,8281,1.95%,1,0,6890,-7.68%,114.3783722,30.40285492,114.3664051,30.39892278
2610158904,大华锦绣前城,建设七路与红钢二街交会处,住宅,暂无资料,青山,红钢城,42,0,23117,3.80%,35,0,21801,-0.80%,114.4033661,30.64697647,114.3912645,30.64334946
2610798142,白云花园,江夏大道白云花园,住宅,2000年建成,江夏,纸坊,0,0,7983,2.00%,1,0,7073,-18.10%,114.302536,30.34531593,114.290553,30.3421475
2610798114,半岛玫瑰园,江夏区江夏大道半岛玫瑰园,住宅,2000年建成,江夏,江夏大道,0,0,9417,1.00%,0,0,9130,-3.00%,114.3653564,30.39640045,114.3534193,30.39242355
2610752418,邦华公寓,古驿道城北小区旁边,住宅,2003年建成,江夏,纸坊,0,0,7506,0.75%,0,0,7938,6.91%,114.3248978,30.36469269,114.3129032,30.36133866
2610081061,缤纷晴川,江夏区熊廷弼路96号(体育馆江夏公园旁),住宅,2006年建成,江夏,纸坊,0,0,7922,0.01%,0,0,9071,4.29%,114.3243713,30.35826302,114.3123824,30.35492033
2611181032,安居乐园,江夏区熊廷弼路201号,住宅,2005年建成,江夏,纸坊,0,0,6225,-1.00%,0,0,6535,1.00%,114.3154449,30.3563118,114.3034443,30.35308877
2610895370,中建龙城,纸坊大街701号(江夏大道与纸坊大道的交汇处..,住宅,2015年建成,江夏,纸坊,1,0,10917,1.34%,0,0,10554,-2.91%,114.3330002,30.34838486,114.3210434,30.34488833
2610153828,中锐滨湖尚城,腾讯大道与金龙大街交汇处(腾讯武汉研发中心),住宅,2019年建成,江夏,江夏大道,1,1,11988,-2.42%,1,1,12278,1.27%,114.3466949,30.38691711,114.334743,30.38314264
2610864124,中冶创业苑,光谷大道与高新六路交叉口(光谷金融港南侧),住宅,2011年建成,江夏,金融港,1,0,14863,4.07%,1,0,14093,-2.39%,114.4336624,30.44111443,114.4215853,30.43777555
2610865548,银河湾,藏龙岛大道8号(藏龙岛科技园汤逊湖附近),住宅,2005年建成,江夏,金融港,1,0,10041,4.42%,3,1,9575,-1.81%,114.4176559,30.42943192,114.4055517,30.42606862
2610895278,逸馨苑,江夏区世纪广场东(区检察院旁),住宅,2010年建成,江夏,纸坊,1,0,11202,-2.37%,1,0,10737,-4.24%,114.3373489,30.36184502,114.3253933,30.3582574
2610085280,银河湾二期,光谷藏龙岛洋湖大道特1号,住宅,2005年建成,江夏,金融港,1,0,9574,-3.00%,0,0,7931,0.00%,114.4175644,30.42936707,114.4054602,30.42600299
2610153070,大华滨江天地三期铂金瑞府,园林路15号(临江大道与园林路交汇处),住宅,2018年建成,青山,建二,43,0,22149,2.50%,69,0,21284,-1.32%,114.3685226,30.63092995,114.3565623,30.62687874
2610153414,武汉江山,临江大道和园林路交汇处,住宅,2018年建成,青山,建二,48,1,30202,2.72%,29,1,28847,-1.70%,114.3647842,30.62950706,114.3528291,30.62546169
2610094540,凤凰花园,光谷藏龙岛科技园区关凤大道旁,住宅,2005年建成,江夏,金融港,0,0,11088,0.68%,0,0,10952,-0.63%,114.4316483,30.44382286,114.4195662,30.44049314
2610074163,富丽奥林园,世纪大道与江夏大道交汇处,住宅,2005年建成,江夏,纸坊,0,0,8534,-4.57%,0,0,9085,3.00%,114.3423462,30.37285423,114.3303939,30.36916429
2700060409,富丽园,江夏区纸坊文化路,住宅,2004年建成,江夏,纸坊,0,0,8118,-9.07%,0,0,8993,3.44%,114.3308716,30.36890411,114.3188883,30.36544079
2610164170,二道口小区,纸坊大街702号,住宅,暂无资料,江夏,纸坊,0,0,5033,-2.00%,0,0,4929,-3.00%,114.3108368,30.34774208,114.2988423,30.34455814
2610866630,大花岭小区,江夏区纸坊街大花岭美食城附近,住宅,2010年建成,江夏,文化大道,0,1,7773,-3.00%,0,0,7313,-2.00%,114.3199158,30.4188385,114.3078983,30.4155475
2611046254,当代卡梅尔小镇三期,光谷大道与光谷一路交汇处(大郭湾站旁),住宅,2015年建成,江夏,金融港,0,0,14207,-1.00%,0,0,14771,1.00%,114.4459763,30.43459129,114.4339564,30.43112978
2610164012,长安里小区,三潭路长安里19号,住宅,暂无资料,江夏,纸坊,0,0,7085,-1.30%,0,0,6779,0.01%,114.31987,30.34718895,114.3078819,30.34391735
2610875338,城北小区,江夏区古驿道城北小区,住宅,2000年建成,江夏,纸坊,0,0,7696,-6.54%,0,0,7664,0.05%,114.3264999,30.3660183,114.3145078,30.36263639
2610153584,藏龙SOHO,栗庙路与环岛路交汇处(湖北美院对面),住宅,2017年建成,江夏,藏龙岛,0,3,7255,2.00%,0,4,7030,0.00%,114.4343338,30.39759827,114.4222299,30.39425589
2610894874,藏龙新城二期,东湖高新开发区关山藏龙岛科技园,住宅,2010年建成,江夏,金融港,0,0,14414,2.00%,0,0,14694,-1.00%,114.4481201,30.43756294,114.4361167,30.43407117
2610894768,城峰乐居,江夏区纸坊镇纸坊大道与三潭路交汇处,住宅,2010年建成,江夏,纸坊,0,0,12094,-1.00%,0,0,11844,1.00%,114.3177109,30.34859085,114.3057189,30.345346
2611268874,藏龙锦东三期,藏龙岛富士康西路与梁山头路交汇处(光谷第二高..,住宅,2017年建成,江夏,金融港,0,0,12446,-0.78%,0,2,11828,-1.20%,114.4553833,30.4397316,114.4434336,30.43612759
2610076681,藏龙新城,藏龙岛洋湖大道特6号,住宅,2007年建成,江夏,金融港,0,0,10264,-0.44%,0,0,10278,3.34%,114.4466171,30.43478775,114.4346016,30.43131739
2700060323,创业农庄,江夏大道34号,住宅,2000年建成,江夏,江夏大道,0,0,26873,2.03%,0,0,26164,-1.32%,114.3767319,30.40077209,114.3647701,30.39682606
2610161732,北华街,北华街1号,住宅,暂无资料,江夏,纸坊,0,0,7080,-2.89%,0,0,6848,3.00%,114.3300705,30.36409378,114.3180902,30.36064771
2610932548,柏木岭小区,李纸公路武汉大学珞珈学院旁,住宅,2008年建成,江夏,文化大道,0,0,9669,1.00%,0,0,9659,-2.00%,114.3151093,30.44372368,114.3031067,30.44048869
2610867690,滨湖春天,江夏纸坊街87号,住宅,1992年建成,江夏,纸坊,0,0,8381,0.21%,0,0,8045,-1.18%,114.3358383,30.34858131,114.3238902,30.34502866
2610864770,花山美庐,江夏大道132(中国电信背面),住宅,2011年建成,江夏,纸坊,0,0,11310,-1.44%,0,0,10766,-0.60%,114.3364944,30.366436,114.3245311,30.36286343
2610715422,鸿发世纪城,江夏大道与沙羡街交汇处(世纪广场旁),住宅,2017年建成,江夏,纸坊,0,1,11739,0.05%,1,0,11421,0.04%,114.3335495,30.35935593,114.3215847,30.35584465
2610220222,宏德嘉园,纸坊街古驿道168号城北小区旁,住宅,2006年建成,江夏,纸坊,0,0,8341,1.63%,0,0,7973,0.80%,114.3263016,30.36754227,114.3143073,30.36416316
2610162032,鸿发·世纪华府,江夏大道与熊廷弼街交汇处(地税局旁),住宅,暂无资料,江夏,纸坊,0,0,,,0,0,10240,0.01%,114.337883,30.35831451,114.3259327,30.35471775
2610798148,关山桥,江夏区江夏大道关山桥,住宅,1997年建成,江夏,纸坊,0,0,7082,2.35%,0,0,6540,0.52%,114.3039856,30.33666611,114.2920027,30.33350164
2611171646,高鑫名居,纸坊街熊廷弼路与江夏大道交汇处(中国地质大学..,住宅,2015年建成,江夏,纸坊,0,0,11969,-2.85%,0,0,11293,-1.59%,114.3416748,30.35860252,114.3297358,30.35493142
2610157424,凤凰新新家园一期,藏龙东街4,住宅,2005年建成,江夏,金融港,0,0,9727,-3.21%,0,2,9727,0.00%,114.4342575,30.44432831,114.4221843,30.44098583
2610154770,凡谷小区,藏龙北街17号,住宅,2008年建成,江夏,金融港,0,0,10494,-1.51%,0,0,9837,-0.58%,114.432251,30.44691467,114.4201721,30.44358224
2610923734,福馨苑,北华街与武昌大道交汇处,住宅,2008年建成,江夏,纸坊,0,0,8392,-0.20%,0,0,7547,-1.22%,114.3180466,30.3618145,114.3060427,30.35856074
2610875336,凤凰花园二期,关凤大道九凤城市公园正对面,住宅,2005年建成,江夏,金融港,0,0,10969,-2.42%,0,0,10804,0.52%,114.430603,30.44680023,114.4185195,30.4434737
2610798158,富丽雅典园三期,江夏区江夏大道富丽雅典园三期,住宅,2002年建成,江夏,纸坊,0,0,11700,0.00%,0,0,11462,2.00%,114.3369217,30.36525726,114.324961,30.3616767
2611057624,福地名郡,武昌大道与金樱街交汇处(华中师范大学汉口分校..,住宅,2013年建成,江夏,文化大道,0,0,9266,-7.27%,0,0,8827,-3.18%,114.3152695,30.42452812,114.3032518,30.42129142
2611032738,福地领南,大桥新区武昌大道与金樱街交汇处(大花岭大学城..,住宅,2012年建成,江夏,文化大道,0,0,10077,0.00%,0,0,9767,-2.00%,114.3158493,30.42467499,114.3038322,30.42143251
2610458342,富丽豪庭,江夏大道191号(世纪大道与江夏大道交汇处),住宅,2007年建成,江夏,纸坊,0,0,10750,-1.58%,0,0,10660,-0.22%,114.3436661,30.37333679,114.3317171,30.36962181
2610182306,富丽畅馨园,武昌大道江夏大道,住宅,2006年建成,江夏,纸坊,0,0,9036,-3.20%,0,0,8755,-1.32%,114.32061,30.36782074,114.3086034,30.36453112
2610156026,大华锦绣时代,武汉·青山·和平大道与建设二路交会处,住宅,暂无资料,青山,钢都,56,0,21688,3.32%,44,0,21031,0.30%,114.3845596,30.62940788,114.3725478,30.62547796
2610155922,江电大厦,武汉市江夏区纸坊新兴街,住宅,2013年建成,江夏,纸坊,0,0,8645,2.97%,0,0,7474,-7.95%,114.3150635,30.35343361,114.3030652,30.35021536
2610154254,江南名都,江夏区纸坊,住宅,2013年建成,江夏,纸坊,0,0,11154,-1.16%,0,0,10358,1.15%,114.3419113,30.36458397,114.3299667,30.36090584
2610154116,金地花园小区,江夏纸坊弘志街89号,住宅,2014年建成,江夏,纸坊,0,0,16243,0.79%,0,0,15645,-0.78%,114.3325882,30.36956406,114.3206094,30.3660673
2611179374,嘉和世纪华庭,纸坊大街三潭路口,住宅,2009年建成,江夏,纸坊,0,0,8895,-2.52%,1,0,8811,-0.69%,114.3184357,30.34809875,114.3064449,30.34484534
2610926288,江夏人民医院小区,江夏区人民医院中百仓储旁(老门诊往左走),住宅,2001年建成,江夏,纸坊,0,0,11518,9.12%,0,0,11016,-2.91%,114.332634,30.36347961,114.3206619,30.35998456
2610798110,建材花园,北华街31号,住宅,1996年建成,江夏,纸坊,0,0,7966,-2.62%,0,0,7827,0.83%,114.3276596,30.36357307,114.3156732,30.36017168
2610753426,江夏三中宿舍楼,江夏区宁安路三中宿舍院内,住宅,1987年建成,江夏,纸坊,0,0,6927,3.00%,0,0,6711,-3.00%,114.3229523,30.34602165,114.3109705,30.34270578
